customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_00173,Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,35.92,356.93,Yes
CUST_00174,Female,0,No,No,47,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),83.55,3938.22,No
CUST_00175,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),99.77,4598.87,Yes
CUST_00176,Male,0,Yes,No,14,No,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,64.79,887.49,Yes
CUST_00177,Male,0,Yes,No,66,Yes,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.1,3424.42,Yes
CUST_00178,Male,0,No,No,12,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,104.83,1282.88,Yes
CUST_00179,Male,0,Yes,Yes,58,Yes,No,No,No,No,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),104.33,6054.57,No
CUST_00180,Male,0,Yes,No,72,No,No phone service,No,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),97.31,6981.33,No
CUST_00181,Male,0,No,Yes,12,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),38.7,470.77,No
CUST_00182,Female,0,No,No,71,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,74.56,5331.26,No
CUST_00183,Male,0,No,No,18,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,62.45,1173.77,No
CUST_00184,Male,0,Yes,No,56,Yes,Yes,No,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.46,4912.82,Yes
CUST_00185,Male,0,No,No,31,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,108.41,3355.48,Yes
CUST_00186,Female,1,No,Yes,20,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,42.93,853.29,Yes
CUST_00187,Male,0,No,No,13,Yes,No phone service,No,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,49.31,685.41,No
CUST_00188,Male,0,Yes,Yes,23,Yes,No phone service,No,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,41.89,1005.5,No
CUST_00189,Female,0,No,Yes,48,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,94.43,4527.57,Yes
CUST_00190,Male,0,No,Yes,31,Yes,Yes,No,No,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),68.19,2090.71,No
CUST_00191,Male,0,No,No,10,Yes,Yes,No,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,66.11,675.59,No
CUST_00192,Male,0,No,No,59,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),68.05,3977.0,No
CUST_00193,Male,0,No,No,67,No,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,49.11,3260.72,Yes
CUST_00194,Male,0,Yes,No,60,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,41.11,2498.8,No
CUST_00195,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,430.36,Yes
CUST_00196,Female,0,No,No,35,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,81.6,2896.47,No
CUST_00197,Female,1,No,No,63,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),90.79,5744.33,Yes
CUST_00198,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.21,1461.2,No
CUST_00199,Male,1,Yes,No,70,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),35.42,2458.56,No
CUST_00200,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),45.36,2944.69,No
CUST_00201,Female,1,Yes,No,9,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,Two year,No,Electronic check,108.17,955.5,Yes
CUST_00202,Male,1,Yes,No,20,No,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,52.02,1043.81,No
CUST_00203,Male,0,No,Yes,39,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),24.46,913.42,No
CUST_00204,Female,0,No,No,41,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),67.48,2811.89,Yes
CUST_00205,Male,0,No,Yes,71,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),51.24,3685.98,No
CUST_00206,Female,0,No,Yes,45,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),66.42,2946.23,No
CUST_00207,Female,0,Yes,Yes,72,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,87.62,6262.68,No
CUST_00208,Female,0,No,No,40,Yes,No,No,Yes,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),114.46,4577.12,No
CUST_00209,Male,0,Yes,No,3,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,96.68,254.39,Yes
CUST_00210,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,67.96,847.35,No
CUST_00211,Male,1,No,Yes,13,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,One year,No,Electronic check,96.11,1236.19,No
CUST_00212,Male,0,Yes,No,52,Yes,No,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),42.19,2239.71,No
CUST_00213,Male,0,Yes,No,28,Yes,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,101.55,2887.08,Yes
CUST_00214,Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.72,1664.63,No
CUST_00215,Male,1,Yes,No,30,Yes,Yes,No,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,100.04,2968.03,Yes
CUST_00216,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Two year,Yes,Mailed check,75.89,5270.8,No
CUST_00217,Male,0,No,Yes,60,Yes,No,DSL,No,No internet service,No internet service,No,Yes,No,Two year,No,Electronic check,51.49,3050.42,Yes
CUST_00218,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,One year,No,Electronic check,29.01,647.23,No
CUST_00219,Male,0,Yes,No,7,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),65.0,438.92,Yes
CUST_00220,Male,0,No,Yes,15,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,92.45,1424.28,No
CUST_00221,Male,1,Yes,Yes,25,No,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,47.95,1214.64,No
CUST_00222,Female,0,No,Yes,28,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,47.91,1391.29,Yes
CUST_00223,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,95.64,519.04,No
CUST_00224,Female,1,Yes,Yes,36,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),36.86,1334.03,No
CUST_00225,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.1,1924.34,No
CUST_00226,Male,0,No,No,45,Yes,No,DSL,No,No internet service,No,Yes,No,No,Two year,No,Electronic check,80.45,3586.28,Yes
CUST_00227,Female,1,Yes,No,60,No,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),55.35,3357.02,No
CUST_00228,Male,0,No,No,40,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,115.4,4637.59,No
CUST_00229,Male,0,Yes,No,17,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),110.87,1873.52,Yes
CUST_00230,Female,0,No,Yes,15,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No,Two year,No,Electronic check,113.85,1738.45,No
CUST_00231,Female,0,Yes,Yes,50,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,117.21,5876.22,Yes
CUST_00232,Female,0,Yes,No,36,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,116.32,4146.21,Yes
CUST_00233,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),49.93,696.98,No
CUST_00234,Female,0,Yes,Yes,67,Yes,No,No,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),71.29,4753.55,Yes
CUST_00235,Female,1,Yes,Yes,29,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,Yes,Two year,No,Mailed check,97.16,2822.37,No
CUST_00236,Female,0,No,No,59,Yes,No phone service,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),90.68,5387.04,No
CUST_00237,Female,1,No,No,52,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,44.49,2292.35,No
CUST_00238,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,54.7,1887.59,No
CUST_00239,Female,0,Yes,No,29,Yes,No,No,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),112.73,3274.7,Yes
CUST_00240,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,112.28,7058.82,No
CUST_00241,Male,0,No,No,13,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,91.32,1206.35,No
CUST_00242,Female,0,No,Yes,22,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,18.66,392.7,No
CUST_00243,Male,1,No,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,70.14,3345.51,Yes
CUST_00244,Male,0,No,Yes,27,Yes,No,DSL,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,39.18,1036.14,Yes
CUST_00245,Female,0,Yes,Yes,6,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,Two year,No,Mailed check,96.25,591.24,Yes
CUST_00246,Male,0,Yes,Yes,41,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,26.2,1051.35,Yes
CUST_00247,Male,0,No,Yes,9,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.59,892.45,Yes
CUST_00248,Male,0,No,No,67,Yes,No,DSL,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.9,3255.43,No
CUST_00249,Male,0,No,No,43,No,No,DSL,No internet service,No internet service,No,No internet service,No,No,One year,No,Credit card (automatic),55.53,2379.38,No
CUST_00250,Female,0,No,No,12,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),88.1,1070.39,No
CUST_00251,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),41.16,1337.7,No
CUST_00252,Female,0,No,No,31,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,No,Credit card (automatic),103.06,3168.43,No
CUST_00253,Male,0,No,No,47,No,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,One year,No,Mailed check,111.94,5301.09,Yes
CUST_00254,Male,0,No,No,4,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No,Two year,No,Credit card (automatic),117.81,453.46,No
CUST_00255,Male,1,No,Yes,60,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,87.97,5234.38,Yes
CUST_00256,Male,0,Yes,Yes,2,Yes,No,No,Yes,No internet service,No,No,Yes,No,One year,Yes,Electronic check,74.65,193.99,Yes
CUST_00257,Female,0,No,No,23,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Two year,No,Electronic check,108.01,2461.46,No
CUST_00258,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,46.63,1588.47,No
CUST_00259,Male,0,Yes,Yes,41,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,71.81,2948.94,No
CUST_00260,Male,1,Yes,Yes,19,Yes,Yes,DSL,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.93,793.55,No
CUST_00261,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,50.91,1997.24,No
CUST_00262,Male,0,No,Yes,19,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No,Two year,Yes,Electronic check,88.94,1695.02,No
CUST_00263,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,27.84,91.07,No
CUST_00264,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,67.08,3744.46,Yes
CUST_00265,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),102.98,4176.29,No
CUST_00266,Female,0,Yes,Yes,24,Yes,No,No,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,68.08,1630.14,Yes
CUST_00267,Female,0,No,No,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,42.34,1714.91,Yes
CUST_00268,Male,0,No,Yes,40,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,53.9,2193.76,No
CUST_00269,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),76.48,169.47,Yes
CUST_00270,Female,1,No,No,42,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),80.88,3419.48,No
CUST_00271,Female,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Mailed check,18.82,818.68,Yes
CUST_00272,Female,0,No,No,56,Yes,No,No,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),36.08,1999.77,No
CUST_00273,Female,0,No,No,50,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,Two year,Yes,Credit card (automatic),87.87,4437.28,Yes
CUST_00274,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),26.4,71.91,Yes
CUST_00275,Female,0,Yes,No,72,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,103.95,7533.47,No
CUST_00276,Male,1,Yes,No,14,Yes,No,DSL,No internet service,No,No,No,No,No,Two year,Yes,Electronic check,48.85,717.95,Yes
CUST_00277,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Mailed check,97.56,3737.52,No
CUST_00278,Male,0,No,Yes,69,Yes,No phone service,No,No,No,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),103.01,7138.53,Yes
CUST_00279,Female,0,No,No,37,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,112.78,4160.12,Yes
CUST_00280,Female,0,No,No,38,No,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.59,3433.69,Yes
CUST_00281,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,105.04,5342.47,Yes
CUST_00282,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),45.55,77.73,No
CUST_00283,Male,0,Yes,No,28,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,19.58,577.63,No
CUST_00284,Female,0,No,No,30,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,86.63,2587.94,No
CUST_00285,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,43.86,2881.7,No
CUST_00286,Male,0,Yes,No,44,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),93.72,4074.81,Yes
CUST_00287,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,55.9,3991.96,Yes
CUST_00288,Male,0,No,No,21,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.58,2050.52,No
CUST_00289,Female,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),94.94,867.41,No
CUST_00290,Male,0,No,No,20,Yes,No phone service,No,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,62.6,1248.81,No
CUST_00291,Male,1,Yes,No,16,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),104.81,1684.97,No
CUST_00292,Male,0,Yes,No,66,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.39,4305.95,No
CUST_00293,Female,0,Yes,Yes,6,Yes,No,No,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),114.85,652.38,No
CUST_00294,Female,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,22.03,810.17,No
CUST_00295,Female,1,No,No,66,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),72.75,4826.91,Yes
CUST_00296,Female,0,No,Yes,29,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.88,596.31,No
CUST_00297,Male,0,No,Yes,70,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,No,Electronic check,49.85,3523.88,No
CUST_00298,Male,1,Yes,No,28,Yes,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.66,1835.05,Yes
CUST_00299,Female,0,No,No,71,Yes,No,No,No,No,No,No,Yes,No internet service,One year,Yes,Electronic check,35.25,2504.33,No
CUST_00300,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,100.22,3170.75,Yes
CUST_00301,Male,0,No,No,58,No,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.35,3461.04,No
CUST_00302,Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),32.59,572.35,Yes
CUST_00303,Female,0,No,No,28,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,47.47,1328.33,Yes
CUST_00304,Female,0,Yes,Yes,52,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,31.52,1604.99,No
CUST_00305,Male,0,No,No,0,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.87,0.0,No
CUST_00306,Female,1,No,Yes,33,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,65.22,2190.05,No
CUST_00307,Female,0,Yes,No,43,No,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.32,1701.52,No
CUST_00308,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,One year,No,Electronic check,116.12,1558.1,No
CUST_00309,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,84.62,3091.32,Yes
CUST_00310,Female,0,No,No,34,Yes,Yes,No,No,Yes,No,No,No,No internet service,One year,Yes,Electronic check,50.3,1704.41,No
CUST_00311,Male,0,No,Yes,58,Yes,No,No,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.19,3216.77,Yes
CUST_00312,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,113.19,2648.19,Yes
CUST_00313,Male,0,Yes,Yes,64,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,Two year,No,Credit card (automatic),76.36,4915.49,No
CUST_00314,Male,0,No,Yes,5,No,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,29.31,162.14,No
CUST_00315,Female,0,Yes,No,67,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,99.46,6673.07,No
CUST_00316,Male,0,No,Yes,37,Yes,Yes,No,No,No internet service,No,No,Yes,No,One year,Yes,Electronic check,106.73,3953.25,Yes
CUST_00317,Male,0,No,No,0,Yes,No,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),83.68,0.0,Yes
